"disasterNumber","declarationYear","incidentType","applicationTitle","damageCategoryCode","projectSize","stateNumberCode","projectAmount","federalShareObligated","totalObligated","obligatedDate"
4338,2017,"Hurricane","0024587 - Ft. McAllister State Park Cat G","G - Recreational or Other","Small","13",39323.96,29492.97,29492.97,"2018-06-30T20:06:25.000Z"
4338,2017,"Hurricane","0024327 - F.D. Roosevelt State Park Cat E damages","E - Public Buildings","Small","13",6770,5077.5,5077.5,"2018-04-14T01:48:32.000Z"
4338,2017,"Hurricane","0014668 - Damaged Facilities: Well Building and Library","E - Public Buildings","Small","13",21162.2,15871.65,15871.65,"2018-05-30T01:59:31.000Z"
4338,2017,"Hurricane","0009756 - Electrical","F - Public Utilities","Small","13",120818.71,90614.03,90614.03,"2018-05-09T23:19:24.000Z"
4338,2017,"Hurricane","0023817 - Completed Projects E-2","E - Public Buildings","Small","13",70409.92,52807.44,52807.44,"2018-05-09T23:19:25.000Z"
4338,2017,"Hurricane","0010668 - Jefferson EC Electric Distribution System","F - Public Utilities","Large","13",477407.81,358055.86,358055.86,"2018-06-13T22:39:01.000Z"
4338,2017,"Hurricane","0009164 - Sawnee EMC Electric Distribution System Work","F - Public Utilities","Large","13",1708399.56,1281299.67,1281299.67,"2018-06-30T18:44:02.000Z"
4338,2017,"Hurricane","0024523 - Excelsior EMC Emerency Protective Measures","B - Protective Measures","Small","13",102746.33,77059.75,77059.75,"2018-07-12T23:45:05.000Z"
4338,2017,"Hurricane","0015609 - DR 4338 GA Washington EMC - CATEGORY - Z PAAP","Z - State Management","Small","13",49931.01,37448.26,37448.26,"2018-05-12T00:09:08.000Z"
4338,2017,"Hurricane","0025599 - Rhetts Island Pools 1, 2, and 3","D - Water Control Facilities","Large","13",4581854,3436390.5,3436390.5,"2018-07-25T16:53:09.000Z"
4338,2017,"Hurricane","0030728 - Direct Administration Costs New PAAP","Z - State Management","Small","13",33129.61,24847.21,24847.21,"2018-05-12T00:09:07.000Z"
4338,2017,"Hurricane","0021580 - DAC New Recovery Process","Z - State Management","Small","13",39572.68,29679.51,29679.51,"2018-05-16T01:15:41.000Z"
4338,2017,"Hurricane","0021709 - DAC - Canoochee EMC","Z - State Management","Small","13",36844.65,27633.49,27633.49,"2018-05-12T00:09:08.000Z"
4338,2017,"Hurricane","0029025 - Emergency Operation Center","B - Protective Measures","Large","13",137234.67,102926,102926,"2018-05-09T23:19:22.000Z"
4338,2017,"Hurricane","0014667 - Hazard Pay and Generator Use","B - Protective Measures","Small","13",15447,11585.25,11585.25,"2018-05-30T01:59:31.000Z"
4338,2017,"Hurricane","0024673 - Southeast Georgia State Parks Cat E & G","E - Public Buildings","Small","13",76599.46,57449.6,57449.6,"2018-05-09T23:19:25.000Z"
4338,2017,"Hurricane","0014814 - OCONEE EMC - Emergency Protective Measures","B - Protective Measures","Small","13",38717.5,29038.13,29038.13,"2018-05-09T23:19:23.000Z"
4338,2017,"Hurricane","0014779 - Completed Permanent Repair Work","F - Public Utilities","Large","13",162434.42,121825.81,121825.81,"2018-06-20T01:05:19.000Z"
4338,2017,"Hurricane","0034410 - Donated Resource Labor Cat  B","A - Debris Removal","Small","13",39372.17,32269.43,32269.43,"2018-06-07T16:40:13.000Z"
4338,2017,"Hurricane","0014001 - Electrical Distribution Damages","F - Public Utilities","Large","13",327586.82,245690.12,245690.12,"2018-05-09T23:19:21.000Z"
4338,2017,"Hurricane","0025441 - DAC","Z - State Management","Small","13",620.35,465.26,465.26,"2018-05-22T17:07:41.000Z"
4338,2017,"Hurricane","0019211 - EPM & Staffing of Control Center","B - Protective Measures","Small","13",108456.01,81342.01,81342.01,"2018-05-12T00:09:03.000Z"
4338,2017,"Hurricane","0037293 - Electric Distribution Line -OKefenoke - Camde","F - Public Utilities","Small","13",79865.84,59899.38,59899.38,"2018-05-09T23:19:23.000Z"
4338,2017,"Hurricane","0032069 - Emergency Protective Measures","B - Protective Measures","Small","13",12382.25,9286.69,9286.69,"2018-05-16T01:15:41.000Z"
4338,2017,"Hurricane","0029185 - Debris Removal First 30 Days","A - Debris Removal","Small","13",39665.18,33715.4,33715.4,"2018-05-03T16:16:46.000Z"
4338,2017,"Hurricane","0022184 - Electrical Utilities","F - Public Utilities","Large","13",475670.68,356753.01,356753.01,"2018-05-24T01:48:11.000Z"
4338,2017,"Hurricane","0032385 - Ft. McAllister Completed Work Cat E","E - Public Buildings","Small","13",4100,3075,3075,"2018-05-24T01:48:12.000Z"
4338,2017,"Hurricane","0010125 - #10125 Electric Distribution System'Satilla R","F - Public Utilities","Large","13",2996754.21,2247565.66,2247565.66,"2018-06-06T17:44:07.000Z"
4338,2017,"Hurricane","0034411 - Cat B Force Account","B - Protective Measures","Small","13",63560.84,47670.63,47670.63,"2018-05-09T23:19:25.000Z"
4338,2017,"Hurricane","0007754 - Emergency Protective Work Due to Hurricane Ir","B - Protective Measures","Large","13",196137.57,147103.18,147103.18,"2018-06-12T00:40:24.000Z"
4338,2017,"Hurricane","0034440 - PAAP 31-90 Debris Removal","A - Debris Removal","Small","13",30113.75,24091,24091,"2018-05-09T23:19:25.000Z"
4338,2017,"Hurricane","0024944 - Emergency Protective Measures","B - Protective Measures","Large","13",328734.44,246550.83,246550.83,"2018-05-09T23:19:16.000Z"
4338,2017,"Hurricane","0019393 - Electrical Distribution Damage","F - Public Utilities","Large","13",254156.68,190617.51,190617.51,"2018-05-09T23:19:21.000Z"
4338,2017,"Hurricane","0020793 - Blue & Hall Aluminum & Concrete Dock Repairs","G - Recreational or Other","Small","13",28100,21075,21075,"2018-05-09T23:19:21.000Z"
4338,2017,"Hurricane","0009872 - Electric Distribution System","F - Public Utilities","Large","13",335671.15,251753.36,251753.36,"2018-05-24T01:48:11.000Z"
4338,2017,"Hurricane","0024261 - Crooked River State Park Cat E & G","E - Public Buildings","Small","13",9319.02,6989.27,6989.27,"2018-06-07T03:20:12.000Z"
4338,2017,"Hurricane","0029191 - Debris Removal 31-90 Days","A - Debris Removal","Small","13",21079.62,16863.7,16863.7,"2018-05-18T21:11:11.000Z"
4338,2017,"Hurricane","0034391 - PAAP 1-30 Debris Removal","A - Debris Removal","Large","13",198212.33,168480.48,168480.48,"2018-05-10T03:09:58.000Z"
4338,2017,"Hurricane","0020792 - Sunbury River Dock - Complete Replacement","G - Recreational or Other","Small","13",58800,44100,44100,"2018-07-18T00:01:43.000Z"
4338,2017,"Hurricane","0011609 - LITTLE OCMULGEE EMS- Utilities Repair","F - Public Utilities","Large","13",706344.93,529758.7,529758.7,"2018-05-24T01:48:02.000Z"
4338,2017,"Hurricane","0034486 - PAAP 91-180 Debris Removal","A - Debris Removal","Small","13",14675.33,11006.5,11006.5,"2018-06-07T03:20:12.000Z"
4338,2017,"Hurricane","0024574 - Ft Morris Historic State Park Cat E and C","E - Public Buildings","Small","13",20365.21,15273.91,15273.91,"2018-06-07T03:20:13.000Z"
4338,2017,"Hurricane","0007688 - Irma Emergency Protective Work","B - Protective Measures","Large","13",172393.2,129294.9,129294.9,"2018-06-20T01:05:18.000Z"
4338,2017,"Hurricane","0010850 - Emergency Operations Center","B - Protective Measures","Small","13",16126.16,12094.62,12094.62,"2018-05-24T01:48:04.000Z"
4338,2017,"Hurricane","0014639 - (PAAP) DAC","Z - State Management","Small","13",1058.34,793.76,793.76,"2018-05-24T01:48:02.000Z"
4338,2017,"Hurricane","0018933 - SGHS Debris Removal, Various Sites","A - Debris Removal","Small","13",28344,24092.4,24092.4,"2018-05-24T01:48:09.000Z"
4338,2017,"Hurricane","0025623 - Butler Island Buildings & Equipment","E - Public Buildings","Small","13",38855.71,29141.78,29141.78,"2018-06-13T22:38:54.000Z"
4338,2017,"Hurricane","0012319 - Electrical Distribution Damage","F - Public Utilities","Large","13",3084372.26,2313279.19,2313279.19,"2018-05-30T23:10:00.000Z"
4338,2017,"Hurricane","0026024 - Direct Administrative Costs","Z - State Management","Small","13",16436.72,12327.54,12327.54,"2018-05-12T00:09:01.000Z"
4338,2017,"Hurricane","0014669 - PAAP 1-30 Day Debris Removal","A - Debris Removal","Small","13",22450.17,19082.64,19082.64,"2018-06-07T03:20:11.000Z"
4338,2017,"Hurricane","0024611 - Wormsloe State Historic Site","E - Public Buildings","Small","13",6484.92,4863.69,4863.69,"2018-06-07T03:20:13.000Z"
4338,2017,"Hurricane","0023828 - Completed G projects 1","G - Recreational or Other","Small","13",56711.73,42533.8,42533.8,"2018-06-13T22:39:02.000Z"
4338,2017,"Hurricane","0013164 - Cat A Debris PAAP 0- 30 DAYS","A - Debris Removal","Large","13",182023.13,154719.66,154719.66,"2018-05-18T21:11:10.000Z"
4338,2017,"Hurricane","0011020 - Amicalola EMC Distribution System","F - Public Utilities","Large","13",2425352.09,1819014.06,1819014.06,"2018-05-30T23:10:00.000Z"
4338,2017,"Hurricane","0018954 - Patient and Resident evacuation, transportati","B - Protective Measures","Large","13",1795623.93,1346717.95,1346717.95,"2018-05-30T23:10:00.000Z"
4338,2017,"Hurricane","0014808 - OCONEE EMC - Electrical Distribution System R","F - Public Utilities","Large","13",531182.09,398386.57,398386.57,"2018-06-06T17:44:03.000Z"
4338,2017,"Hurricane","0025794 - Sapelo, Meridian, and Altama Buildings","E - Public Buildings","Small","13",53670.33,40252.75,40252.75,"2018-06-13T22:38:54.000Z"
4338,2017,"Hurricane","0029008 - Electric Utility Power lines","F - Public Utilities","Large","13",1844745.04,1383558.78,1383558.78,"2018-06-23T03:00:46.000Z"
4338,2017,"Hurricane","0034139 - E-Completed Miscellanous","E - Public Buildings","Small","13",26478,19858.5,19858.5,"2018-06-07T03:20:13.000Z"
4338,2017,"Hurricane","0008922 - Georgia Trans Corp","F - Public Utilities","Large","13",1562888.96,1172166.72,1172166.72,"2018-06-30T18:44:03.000Z"
4338,2017,"Hurricane","0009597 - Excelsior EMC Electric Distribution System","F - Public Utilities","Large","13",1353827.31,1015370.48,1015370.48,"2018-07-10T21:57:13.000Z"
4338,2017,"Hurricane","0013678 - 13678 Electrical Distribution Line - Okefenok","F - Public Utilities","Large","13",1740163.9,1305122.93,1305122.93,"2018-06-30T18:44:02.000Z"
4338,2017,"Hurricane","0040816 - Grady EMC DAC PAAP","Z - State Management","Small","13",12707.83,9530.87,9530.87,"2018-06-06T17:44:01.000Z"
4338,2017,"Hurricane","0022233 - Altamaha EMC Direct Administrative Costs - Ne","Z - State Management","Small","13",40947.81,30710.86,30710.86,"2018-05-24T01:48:03.000Z"
4338,2017,"Hurricane","0036228 - DR4338GA Sumter EMC, Direct Admin Cost","Z - State Management","Small","13",24160.97,18120.73,18120.73,"2018-06-07T03:20:12.000Z"
4338,2017,"Hurricane","0040824 - Little Ocmulgee EMC DAC PAAP","Z - State Management","Small","13",35317.25,26487.94,26487.94,"2018-06-12T00:40:35.000Z"
4338,2017,"Hurricane","0040892 - PAAP-Direct Administration Costs","Z - State Management","Small","13",84135.05,63101.29,63101.29,"2018-06-06T17:44:06.000Z"
4338,2017,"Hurricane","0021744 - EPM","B - Protective Measures","Small","13",40517.25,30387.94,30387.94,"2018-06-07T03:20:16.000Z"
4338,2017,"Hurricane","0010622 - DAC New Recovery Policy","Z - State Management","Small","13",17340.4,13005.3,13005.3,"2018-06-07T03:20:11.000Z"
4338,2017,"Hurricane","0015067 - PAAP DAC","Z - State Management","Small","13",17160.55,12870.41,12870.41,"2018-06-05T03:16:51.000Z"
4338,2017,"Hurricane","0024536 - Electrical Utility","F - Public Utilities","Large","13",1290221.87,967666.4,967666.4,"2018-06-07T03:20:10.000Z"
4338,2017,"Hurricane","0021023 - Direct Administrative Costs","Z - State Management","Small","13",2952.97,2214.73,2214.73,"2018-06-07T03:20:12.000Z"
4338,2017,"Hurricane","0010816 - Electrical Distribution System","F - Public Utilities","Large","13",1397835.38,1048376.54,1048376.54,"2018-06-23T03:00:47.000Z"
4338,2017,"Hurricane","0028987 - DAC - Satilla REMC","Z - State Management","Large","13",149837.71,112378.28,112378.28,"2018-06-06T17:44:07.000Z"
4338,2017,"Hurricane","0021471 - DAC 5% Cost Share","Z - State Management","Small","13",94156.17,70617.13,70617.13,"2018-06-20T01:05:24.000Z"
4338,2017,"Hurricane","0016862 - Emergency Protective Measures","B - Protective Measures","Large","13",139767.6,104825.7,104825.7,"2018-06-13T22:39:02.000Z"
4338,2017,"Hurricane","0040707 -  Slash Pine Direct Administrative Cost PAAP","Z - State Management","Small","13",16379.34,12284.51,12284.51,"2018-06-06T17:44:01.000Z"
4338,2017,"Hurricane","0010998 - Electrical Distribution","F - Public Utilities","Large","13",314745.87,236059.4,236059.4,"2018-05-30T23:09:58.000Z"
4338,2017,"Hurricane","0032291 - DAC (Alternative Procedures)","Z - State Management","Small","13",3698.12,2773.59,2773.59,"2018-06-13T22:38:54.000Z"
4338,2017,"Hurricane","0008759 - Maintaining the EOC during the event.","B - Protective Measures","Small","13",103895.57,77921.68,77921.68,"2018-06-13T22:39:01.000Z"
4338,2017,"Hurricane","0037124 - Butler Island Check Station and Quonset Hut -","E - Public Buildings","Small","13",28541.78,21406.34,21406.34,"2018-06-05T03:16:52.000Z"
4338,2017,"Hurricane","0026342 - Habersham Cat Z","Z - State Management","Large","13",159754.31,119815.73,119815.73,"2018-06-12T00:40:32.000Z"
4338,2017,"Hurricane","0014704 - Electrical Distribution System","F - Public Utilities","Large","13",1484427.2,1113320.4,1113320.4,"2018-06-30T18:44:03.000Z"
4338,2017,"Hurricane","0041202 - Oconee DAC PAAP","Z - State Management","Small","13",28494.98,21371.24,21371.24,"2018-06-20T01:05:24.000Z"
4338,2017,"Hurricane","0024651 - State Operations Center, Search and Rescue, E","B - Protective Measures","Large","13",1294933.3,971199.98,971199.98,"2018-07-12T23:45:02.000Z"
4338,2017,"Hurricane","0017202 - Utilities - Communication Systems","F - Public Utilities","Small","13",38418.4,28813.8,28813.8,"2018-06-07T03:20:14.000Z"
4338,2017,"Hurricane","0024606 - Howfyl Plantation SHS Cat E & G","E - Public Buildings","Small","13",5009.09,3756.82,3756.82,"2018-06-13T22:39:03.000Z"
4338,2017,"Hurricane","0009139 - Jackson EMC Electric Distribution System Work","F - Public Utilities","Large","13",4106152.98,3079614.74,3079614.74,"2018-06-22T23:29:58.000Z"
4338,2017,"Hurricane","0024577 - Ft. King George State Historic Site Cat E & G","E - Public Buildings","Small","13",38366.03,28774.52,28774.52,"2018-06-13T22:39:03.000Z"
4338,2017,"Hurricane","0041225 - Snapping Shoals EMC DAC PAAP","Z - State Management","Small","13",99115.72,74336.79,74336.79,"2018-06-12T00:40:35.000Z"
4338,2017,"Hurricane","0020248 - PAAP for Direct Administrative Costs (Hurrica","Z - State Management","Small","13",10604.3,7953.23,7953.23,"2018-06-12T00:40:25.000Z"
4338,2017,"Hurricane","0011037 - Direct Administrative Costs for Amicalola EMC","Z - State Management","Small","13",122089.26,91566.95,91566.95,"2018-06-12T00:40:35.000Z"
4338,2017,"Hurricane","0031104 - DAC","Z - State Management","Small","13",2025.86,1519.4,1519.4,"2018-06-07T03:20:16.000Z"
4338,2017,"Hurricane","0031105 - DAC","Z - State Management","Small","13",0,0,0,"2018-06-05T03:16:53.000Z"
4338,2017,"Hurricane","0025805 - Ft. McAllister Barge Dock, Hunt Camp Dock, an","G - Recreational or Other","Small","13",31647.62,23735.72,23735.72,"2018-06-27T21:12:58.000Z"
4338,2017,"Hurricane","0025334 - Debris Removal 1-30 PAAP","A - Debris Removal","Large","13",251180.74,213503.63,213503.63,"2018-06-27T21:12:58.000Z"
4338,2017,"Hurricane","0041200 - Flint EMC DAC PAAP","Z - State Management","Small","13",81209.74,60907.31,60907.31,"2018-06-13T22:39:02.000Z"
4338,2017,"Hurricane","0020601 - Statewide Support to Civil Authority EPM effo","B - Protective Measures","Large","13",1527352.92,1145514.69,1145514.69,"2018-06-22T23:29:57.000Z"
4338,2017,"Hurricane","0010207 - Direct Administrative Cost","Z - State Management","Small","13",78144.45,58608.34,58608.34,"2018-06-13T22:39:01.000Z"
4338,2017,"Hurricane","0013625 - DAC","Z - State Management","Small","13",16942.78,12707.09,12707.09,"2018-06-12T00:40:34.000Z"
4338,2017,"Hurricane","0024538 - Public Assistance Alternative Procedures for","Z - State Management","Small","13",64511.09,48383.32,48383.32,"2018-06-12T00:40:33.000Z"
4338,2017,"Hurricane","0025598 - Rhetts Island Pool 3 Breach","D - Water Control Facilities","Large","13",366200,274650,274650,"2018-06-30T20:06:18.000Z"
4338,2017,"Hurricane","0004623 - Hurricane Irma Emergency Protective Work","B - Protective Measures","Large","13",1143853.31,857889.98,857889.98,"2018-06-13T22:38:52.000Z"
4338,2017,"Hurricane","0020733 - Debris Removal support to Civil Authority","A - Debris Removal","Large","13",207508.88,176382.55,176382.55,"2018-06-13T22:38:53.000Z"
4338,2017,"Hurricane","0040801 - PPAP Pilot Program- Direct Administration Cos","Z - State Management","Large","13",211050.69,158288.02,158288.02,"2018-06-13T22:39:01.000Z"
4338,2017,"Hurricane","0030784 - New PAAP DAC Direct Administrative Costs","Z - State Management","Small","13",76996.1,57747.08,57747.08,"2018-06-20T01:05:26.000Z"
4338,2017,"Hurricane","0017208 - Category Z Direct Admistrative Cost","Z - State Management","Small","13",1920.92,1440.69,1440.69,"2018-06-27T21:13:02.000Z"
4338,2017,"Hurricane","0022238 - Jefferson EC Direct Administrative Cost - New","Z - State Management","Small","13",27030.76,20273.07,20273.07,"2018-06-20T01:05:26.000Z"
4338,2017,"Hurricane","0025793 - Sapelo, Ossabaw, Butler, and Sandhills Buildi","E - Public Buildings","Small","13",86039.39,64529.54,64529.54,"2018-06-30T20:06:18.000Z"
4338,2017,"Hurricane","0040822 - Carroll EMC DAC PAAP","Z - State Management","Small","13",8746.96,6560.22,6560.22,"2018-06-30T20:06:20.000Z"
4338,2017,"Hurricane","0021179 - Direct Administrative Costs","Z - State Management","Small","13",0,0,0,"2018-06-27T21:12:58.000Z"
4338,2017,"Hurricane","0021693 - DAC","Z - State Management","Small","13",91085.7,68314.28,68314.28,"2018-06-27T21:13:01.000Z"
4338,2017,"Hurricane","0025804 - Vernon View Dock - Improved Project","G - Recreational or Other","Large","13",241033,180774.75,180774.75,"2018-06-30T20:06:18.000Z"
4338,2017,"Hurricane","0022227 - Excelsior EMC Direct Administrative Costs - N","Z - State Management","Small","13",73134.96,54851.22,54851.22,"2018-06-27T21:13:02.000Z"
4338,2017,"Hurricane","0040894 - PAAP- Direct Administration Costs","Z - State Management","Small","13",92007.18,69005.39,69005.39,"2018-06-30T20:06:24.000Z"
4338,2017,"Hurricane","0032921 - DAC for all damages","Z - State Management","Small","13",5907,4430.25,4430.25,"2018-06-30T20:06:22.000Z"
4338,2017,"Hurricane","0026029 - Direct Adminstrative Costs","Z - State Management","Large","13",321821.23,241365.92,241365.92,"2018-06-30T20:06:18.000Z"
4338,2017,"Hurricane","0032880 - DAC for All Parks and Historic Sites","Z - State Management","Small","13",34466.63,25849.97,25849.97,"2018-06-30T20:06:25.000Z"
